season,match_date,home_team,away_team,home_goals,away_goals,result,home_elo,away_elo,home_xg_form5,away_xg_form5,home_xg,away_xg
2022/23,2023-03-06,Brentford,Fulham,3,2,H,1496.737,1479.964,1.324,0.884,2.444,1.675
2022/23,2023-03-11,Bournemouth,Liverpool,1,0,H,1400.53,1596.085,1.287,2.379,1.101,2.135
2022/23,2023-03-11,Everton,Brentford,1,0,H,1394.469,1504.29,1.359,1.553,1.716,1.951
2022/23,2023-03-11,Leeds,Brighton,2,2,D,1404.491,1508.516,0.88,2.673,0.597,1.514
2022/23,2023-03-11,Leicester,Chelsea,1,3,A,1437.923,1508.906,1.4,1.212,2.361,1.495
2022/23,2023-03-11,Tottenham,Nott'm Forest,3,1,H,1548.165,1407.075,1.23,0.66,1.735,1.628
2022/23,2023-03-11,Crystal Palace,Man City,0,1,A,1449.485,1660.637,0.914,2.55,0.185,2.188
2022/23,2023-03-12,Fulham,Arsenal,0,3,A,1472.411,1626.55,1.0,2.163,0.618,2.644
2022/23,2023-03-12,Man United,Southampton,0,0,D,1572.097,1383.525,2.092,0.86,0.911,1.181
2022/23,2023-03-12,West Ham,Aston Villa,1,1,D,1430.968,1469.288,1.204,1.012,2.146,1.991
2022/23,2023-03-12,Newcastle,Wolves,2,1,H,1538.038,1439.918,1.266,0.775,2.455,0.71
2022/23,2023-03-15,Brighton,Crystal Palace,1,0,H,1507.54,1443.338,2.587,0.675,0.589,1.215
2022/23,2023-03-15,Southampton,Brentford,0,2,A,1389.842,1493.149,0.967,1.909,0.359,1.666
2022/23,2023-03-17,Nott'm Forest,Newcastle,1,2,A,1402.499,1543.545,0.919,1.468,0.532,2.5
2022/23,2023-03-18,Aston Villa,Bournemouth,3,0,H,1470.197,1413.994,1.111,1.325,3.455,0.5
2022/23,2023-03-18,Brentford,Leicester,1,1,D,1502.194,1427.951,1.769,1.372,0.476,1.421
2022/23,2023-03-18,Southampton,Tottenham,3,3,D,1380.798,1552.741,0.779,1.293,2.521,1.885
2022/23,2023-03-18,Wolves,Leeds,2,4,A,1434.412,1405.467,0.793,0.888,2.764,1.655
2022/23,2023-03-18,Chelsea,Everton,2,2,D,1518.878,1405.61,1.228,1.622,1.9,1.647
2022/23,2023-03-19,Arsenal,Crystal Palace,4,1,H,1634.175,1437.019,2.352,0.733,1.536,1.192
2022/23,2023-04-01,Man City,Liverpool,4,1,H,1666.784,1582.62,2.266,2.359,3.012,0.318
2022/23,2023-04-01,Arsenal,Leeds,4,1,H,1637.712,1418.24,2.087,0.841,3.295,0.498
2022/23,2023-04-01,Bournemouth,Fulham,2,1,H,1407.475,1464.786,1.116,1.025,3.141,0.601
2022/23,2023-04-01,Brighton,Brentford,3,3,D,1513.858,1498.265,2.193,1.429,3.82,1.279
2022/23,2023-04-01,Crystal Palace,Leicester,2,1,H,1433.482,1431.88,0.747,1.374,1.935,0.199
2022/23,2023-04-01,Nott'm Forest,Wolves,1,1,D,1394.516,1421.638,0.888,1.164,1.114,0.384
2022/23,2023-04-01,Chelsea,Aston Villa,0,2,A,1514.043,1476.716,1.428,1.747,2.38,0.766
2022/23,2023-04-02,West Ham,Southampton,1,0,H,1430.059,1383.651,1.377,1.159,1.404,0.318
2022/23,2023-04-02,Newcastle,Man United,2,0,H,1551.528,1565.78,1.723,1.86,3.332,0.334
2022/23,2023-04-03,Everton,Tottenham,1,1,D,1410.445,1549.888,1.643,1.446,0.823,1.392
2022/23,2023-04-04,Bournemouth,Brighton,0,2,A,1417.11,1511.443,1.514,2.427,1.153,2.634
2022/23,2023-04-04,Leeds,Nott'm Forest,2,1,H,1415.062,1393.288,0.821,0.885,2.432,0.614
2022/23,2023-04-04,Leicester,Aston Villa,1,2,A,1423.912,1489.711,1.134,1.833,0.672,1.002
2022/23,2023-04-04,Chelsea,Liverpool,0,0,D,1501.049,1576.788,1.581,1.99,2.189,0.202
2022/23,2023-04-05,Man United,Brentford,1,0,H,1557.371,1500.68,1.527,1.563,1.145,0.645
2022/23,2023-04-05,West Ham,Newcastle,1,5,A,1436.828,1559.937,1.443,2.079,0.833,2.841
2022/23,2023-04-08,Man United,Everton,2,0,H,1563.878,1412.417,1.495,1.5,4.386,0.949
2022/23,2023-04-08,Aston Villa,Nott'm Forest,2,0,H,1499.832,1385.87,1.621,0.938,1.427,0.232
2022/23,2023-04-08,Brentford,Newcastle,1,2,A,1494.173,1568.42,1.203,2.298,2.065,1.023
2022/23,2023-04-08,Fulham,West Ham,0,1,A,1455.151,1428.345,0.806,1.537,0.457,1.233
2022/23,2023-04-08,Leicester,Bournemouth,0,1,A,1413.791,1407.809,1.265,1.528,0.732,1.924
2022/23,2023-04-08,Tottenham,Brighton,2,1,H,1547.916,1520.744,1.439,2.411,0.594,1.475
2022/23,2023-04-08,Wolves,Chelsea,1,0,H,1422.866,1501.214,1.041,1.966,0.601,0.815
2022/23,2023-04-08,Southampton,Man City,1,4,A,1376.881,1672.617,1.144,2.467,0.493,3.06
2022/23,2023-04-09,Leeds,Crystal Palace,1,5,A,1422.48,1441.45,1.163,0.936,1.021,3.227
2022/23,2023-04-09,Liverpool,Arsenal,2,2,D,1576.622,1640.89,1.76,2.601,4.64,1.536
2022/23,2023-04-15,Aston Villa,Newcastle,3,0,H,1504.982,1578.298,1.728,2.43,1.918,0.425
2022/23,2023-04-15,Chelsea,Brighton,1,2,A,1490.974,1513.47,1.756,2.006,0.463,2.521
2022/23,2023-04-15,Everton,Fulham,1,3,A,1408.049,1442.435,1.369,0.853,2.243,1.922
2022/23,2023-04-15,Southampton,Crystal Palace,0,2,A,1372.596,1452.908,0.974,1.551,0.678,0.863
2022/23,2023-04-15,Tottenham,Bournemouth,2,3,A,1555.19,1419.962,1.372,1.564,2.306,1.206
2022/23,2023-04-15,Wolves,Brentford,2,0,H,1433.106,1484.295,1.004,1.226,0.939,1.513
2022/23,2023-04-15,Man City,Leicester,3,1,H,1676.902,1401.638,2.517,1.077,1.607,1.927
2022/23,2023-04-16,West Ham,Arsenal,2,2,D,1441.061,1641.055,1.173,2.295,1.961,2.718
2022/23,2023-04-16,Nott'm Forest,Man United,0,2,A,1380.72,1568.247,0.824,1.523,1.053,3.337
2022/23,2023-04-17,Leeds,Liverpool,1,6,A,1411.022,1576.457,1.241,2.148,1.167,2.655
2022/23,2023-04-21,Arsenal,Southampton,3,3,D,1637.479,1362.893,2.346,0.874,2.396,1.431
2022/23,2023-04-22,Fulham,Leeds,2,1,H,1453.456,1403.702,1.055,1.355,1.438,1.075
2022/23,2023-04-22,Brentford,Aston Villa,1,1,D,1474.836,1515.077,1.196,1.714,2.032,1.666
2022/23,2023-04-22,Crystal Palace,Everton,0,0,D,1462.612,1397.027,1.686,1.476,0.368,0.434
2022/23,2023-04-22,Leicester,Wolves,2,1,H,1399.228,1442.566,0.99,1.08,2.669,0.596
2022/23,2023-04-22,Liverpool,Nott'm Forest,3,2,H,1583.778,1373.979,1.99,0.709,3.327,0.725
2022/23,2023-04-23,Bournemouth,West Ham,0,4,A,1435.265,1444.638,1.585,1.515,0.975,2.523
2022/23,2023-04-23,Newcastle,Tottenham,6,1,H,1568.203,1539.886,2.024,1.582,3.985,0.883
2022/23,2023-04-25,Wolves,Crystal Palace,2,0,H,1433.331,1458.896,1.057,1.517,1.128,0.58
2022/23,2023-04-25,Aston Villa,Fulham,1,0,H,1515.932,1460.14,1.356,1.007,0.839,0.08
2022/23,2023-04-25,Leeds,Leicester,1,1,D,1397.018,1408.462,1.239,1.24,2.096,2.086
2022/23,2023-04-26,Nott'm Forest,Brighton,3,1,H,1370.649,1524.829,0.748,2.208,2.438,2.331
2022/23,2023-04-26,Chelsea,Brentford,0,2,A,1479.615,1473.982,1.549,1.507,1.211,0.695
2022/23,2023-04-26,West Ham,Liverpool,1,2,A,1456.365,1587.108,1.591,2.228,0.939,1.704
2022/23,2023-04-26,Man City,Arsenal,4,1,H,1679.312,1629.897,2.242,2.296,2.012,0.398
2022/23,2023-04-27,Everton,Newcastle,1,4,A,1400.743,1575.446,1.219,2.321,0.777,2.864
2022/23,2023-04-27,Southampton,Bournemouth,0,1,A,1370.474,1423.538,1.088,1.68,0.477,0.989
2022/23,2023-04-27,Tottenham,Man United,2,2,D,1532.642,1574.987,1.412,2.023,2.372,1.965
2022/23,2023-04-29,Crystal Palace,West Ham,4,3,H,1450.168,1448.096,1.395,1.498,2.319,1.983
2022/23,2023-04-29,Brentford,Nott'm Forest,2,1,H,1486.125,1383.026,1.39,1.012,1.321,0.94
2022/23,2023-04-29,Brighton,Wolves,6,0,H,1512.452,1442.059,2.556,0.73,3.605,0.604
2022/23,2023-04-30,Bournemouth,Leeds,4,1,H,1434.025,1395.349,1.249,1.558,2.517,1.337
2022/23,2023-04-30,Fulham,Man City,1,2,A,1453.61,1686.005,0.9,2.376,0.432,2.323
2022/23,2023-04-30,Man United,Aston Villa,1,0,H,1575.782,1522.461,2.233,1.37,1.306,0.435
2022/23,2023-04-30,Newcastle,Southampton,3,1,H,1582.52,1359.987,2.228,0.679,3.915,0.897
2022/23,2023-04-30,Liverpool,Tottenham,4,3,H,1595.377,1531.848,2.506,1.509,2.429,1.449
2022/23,2023-05-01,Leicester,Everton,2,2,D,1410.132,1393.668,1.617,1.045,3.325,3.286
2022/23,2023-05-02,Arsenal,Chelsea,3,1,H,1623.205,1467.472,2.069,1.412,2.783,0.785
2022/23,2023-05-03,Liverpool,Fulham,1,0,H,1601.712,1447.971,2.951,0.866,1.674,0.74
2022/23,2023-05-03,Man City,West Ham,3,0,H,1691.644,1440.141,2.403,1.728,2.999,0.492
2022/23,2023-05-04,Brighton,Man United,1,0,H,1518.618,1582.374,2.513,2.428,2.1,1.321
2022/23,2023-05-06,Bournemouth,Chelsea,1,3,A,1440.995,1463.187,1.522,1.093,1.218,1.769
2022/23,2023-05-06,Man City,Leeds,2,1,H,1694.359,1388.379,2.4,1.339,2.835,0.141
2022/23,2023-05-06,Tottenham,Crystal Palace,1,0,H,1525.513,1458.123,1.521,1.471,1.157,0.307
2022/23,2023-05-06,Wolves,Aston Villa,1,0,H,1435.894,1515.869,0.774,1.257,0.806,1.502
2022/23,2023-05-06,Liverpool,Brentford,1,0,H,1606.036,1491.518,2.358,1.525,1.992,0.184
2022/23,2023-05-07,Newcastle,Arsenal,0,2,A,1585.652,1627.491,2.442,1.966,1.372,1.291
2022/23,2023-05-07,West Ham,Man United,1,0,H,1437.425,1572.554,1.58,2.463,1.766,1.194
2022/23,2023-05-08,Fulham,Leicester,5,3,H,1443.647,1407.693,0.922,2.148,1.753,2.926
2022/23,2023-05-08,Brighton,Everton,1,5,A,1528.438,1396.107,2.406,1.538,3.237,2.942
2022/23,2023-05-08,Nott'm Forest,Southampton,4,3,H,1377.633,1356.856,1.078,0.795,1.913,3.311
2022/23,2023-05-13,Leeds,Newcastle,2,2,D,1386.319,1574.843,1.163,2.512,2.016,2.351
2022/23,2023-05-13,Aston Villa,Tottenham,2,1,H,1505.582,1531.752,1.272,1.633,1.8,1.185
2022/23,2023-05-13,Chelsea,Nott'm Forest,2,2,D,1474.554,1385.078,1.009,1.414,0.999,1.968
2022/23,2023-05-13,Crystal Palace,Bournemouth,2,0,H,1451.883,1429.628,0.887,1.381,1.402,0.262
2022/23,2023-05-13,Man United,Wolves,2,0,H,1560.701,1446.181,1.825,0.815,3.101,0.269
2022/23,2023-05-13,Southampton,Fulham,0,2,A,1349.41,1450.689,1.359,0.889,0.15,1.271
2022/23,2023-05-14,Brentford,West Ham,2,0,H,1486.38,1449.278,1.149,1.541,4.426,0.203
2022/23,2023-05-14,Everton,Man City,0,3,A,1411.351,1696.419,1.936,2.355,1.186,1.043
2022/23,2023-05-14,Arsenal,Brighton,0,3,A,1638.299,1513.195,1.917,2.759,0.959,2.213
2022/23,2023-05-15,Leicester,Liverpool,0,3,A,1400.652,1611.174,2.587,2.225,0.527,1.771
2022/23,2023-05-18,Newcastle,Brighton,4,1,H,1571.558,1528.286,2.897,2.697,4.114,0.593
2022/23,2023-05-20,Tottenham,Brentford,1,3,A,1523.007,1493.391,1.409,1.732,1.617,1.153
2022/23,2023-05-20,Bournemouth,Man United,0,1,A,1422.222,1565.839,1.192,1.777,0.816,1.718
2022/23,2023-05-20,Fulham,Crystal Palace,2,2,D,1459.791,1459.289,0.855,0.995,1.955,1.708
2022/23,2023-05-20,Liverpool,Aston Villa,1,1,D,1617.337,1514.327,1.914,1.248,0.919,1.469
2022/23,2023-05-20,Wolves,Everton,1,1,D,1441.043,1406.855,0.681,1.725,1.29,2.47
2022/23,2023-05-20,Nott'm Forest,Arsenal,1,0,H,1389.371,1623.208,1.597,1.565,1.14,0.49
2022/23,2023-05-21,West Ham,Leeds,3,1,H,1442.267,1389.604,1.077,1.333,2.48,0.646
2022/23,2023-05-21,Brighton,Southampton,3,1,H,1521.435,1340.308,2.35,1.253,2.414,0.864
2022/23,2023-05-21,Man City,Chelsea,1,0,H,1700.915,1470.261,2.242,1.045,1.206,1.156
2022/23,2023-05-22,Newcastle,Leicester,0,0,D,1578.409,1394.489,2.923,2.307,2.051,0.084
2022/23,2023-05-24,Brighton,Man City,1,1,D,1525.249,1703.925,2.111,2.081,2.115,1.93
2022/23,2023-05-25,Man United,Chelsea,4,1,H,1573.751,1467.251,1.728,1.184,4.922,1.684
2022/23,2023-05-28,Arsenal,Wolves,5,0,H,1608.813,1438.131,1.184,0.819,3.025,0.388
2022/23,2023-05-28,Aston Villa,Brighton,2,1,H,1518.932,1528.279,1.209,2.114,2.558,1.231
2022/23,2023-05-28,Brentford,Man City,1,0,H,1506.182,1700.895,1.556,2.003,1.439,1.186
2022/23,2023-05-28,Chelsea,Newcastle,1,1,D,1461.935,1572.173,1.279,2.761,2.019,1.519
2022/23,2023-05-28,Crystal Palace,Nott'm Forest,1,1,D,1461.29,1403.765,1.263,1.68,1.008,0.436
2022/23,2023-05-28,Everton,Bournemouth,1,0,H,1409.767,1414.31,2.132,1.16,1.129,0.432
2022/23,2023-05-28,Leeds,Tottenham,1,4,A,1382.994,1510.216,1.247,1.556,1.192,2.033
2022/23,2023-05-28,Leicester,West Ham,2,1,H,1400.725,1448.876,1.79,1.385,2.03,0.97
2022/23,2023-05-28,Man United,Fulham,2,1,H,1579.067,1457.789,2.451,1.23,2.748,1.882
2022/23,2023-05-28,Southampton,Liverpool,4,4,D,1336.495,1612.731,1.14,1.757,1.34,4.003
